,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
5001,,"0    10808929
1    12234822
2    21208775
3    10372448
4    10249546
dtype: float64",random1 200x200 (1605894428).bmp,hsl,99.0,0.0,asm2,12974904.0,3,0.0,12974904.0,21809038543022.5,random1,200,200,1605894428
5002,,"0    63265
1    66502
2    66343
3    66257
4    66071
dtype: float64",fixed 16x16 (1714636915).bmp,hsl,0.0,0.0,asm2,65687.6,3,0.0,65687.6,1858249.8000001907,fixed,16,16,1714636915
5003,,"0    66157
1    65995
2    66315
3    67277
4    65934
dtype: float64",fixed 16x16 (1714636915).bmp,hsl,99.0,0.0,asm2,66335.6,3,0.0,66335.6,298961.80000019073,fixed,16,16,1714636915
5004,,"0    19531811
1    23094797
2    21084046
3    18700788
4    29256198
dtype: float64",hsl-empty-if-0-0-0 280x280 (1433925857).bmp,hsl,0.0,0.0,asm2,22333528.0,3,0.0,22333528.0,17777628435818.5,hsl-empty-if-0-0-0,280,280,1433925857
5005,,"0    19075190
1    22330916
2    33215054
3    20264180
4    19105392
dtype: float64",hsl-empty-if-0-0-0 280x280 (1433925857).bmp,hsl,99.0,0.0,asm2,22798146.4,3,0.0,22798146.4,35662023331242.75,hsl-empty-if-0-0-0,280,280,1433925857
5006,,"0    10530239
1    10438507
2    10647539
3    10620764
4    11495549
dtype: float64",random2 200x200 (602713750).bmp,hsl,0.0,0.0,asm2,10746519.6,3,0.0,10746519.6,182076432966.8125,random2,200,200,602713750
5007,,"0    10408857
1    10432110
2    23257405
3    14688477
4    16852153
dtype: float64",random2 200x200 (602713750).bmp,hsl,99.0,0.0,asm2,15127800.4,3,0.0,15127800.4,28393700759077.812,random2,200,200,602713750
5008,,"0    19730127
1    34517435
2    44129858
3    26147890
4    20831350
dtype: float64",hsl-empty-if-0-0-0 284x284 (1141616124).bmp,hsl,0.0,0.0,asm2,29071332.0,3,0.0,29071332.0,105030292629749.5,hsl-empty-if-0-0-0,284,284,1141616124
5009,,"0    19727395
1    33702011
2    24334430
3    20012567
4    29988657
dtype: float64",hsl-empty-if-0-0-0 284x284 (1141616124).bmp,hsl,99.0,0.0,asm2,25553012.0,3,0.0,25553012.0,38050104396866.0,hsl-empty-if-0-0-0,284,284,1141616124
5010,,"0    11140362
1    10643723
2    13265089
3    11413875
4    14114637
dtype: float64",random2 200x200 (1790746779).bmp,hsl,0.0,0.0,asm2,12115537.2,3,0.0,12115537.2,2231850726042.1875,random2,200,200,1790746779
5011,,"0    12918068
1    16162410
2    10595895
3    22467765
4    19242872
dtype: float64",random2 200x200 (1790746779).bmp,hsl,99.0,0.0,asm2,16277402.0,3,0.0,16277402.0,22673119066834.5,random2,200,200,1790746779
5012,,"0    23362123
1    10663794
2    10589981
3    16713706
4    13145926
dtype: float64",random2 200x200 (1585298692).bmp,hsl,0.0,0.0,asm2,14895106.0,3,0.0,14895106.0,28623854004414.5,random2,200,200,1585298692
5013,,"0    10576667
1    10786103
2    10461584
3    11116161
4    10463537
dtype: float64",random2 200x200 (1585298692).bmp,hsl,99.0,0.0,asm2,10680810.4,3,0.0,10680810.4,76682617275.8125,random2,200,200,1585298692
5014,,"0    19184660
1    10900520
2    10620423
3    23486972
4    10472407
dtype: float64",random1 200x200 (1176911340).bmp,hsl,0.0,0.0,asm2,14932996.4,3,0.0,14932996.4,36500788743824.31,random1,200,200,1176911340
5015,,"0    11153652
1    11504862
2    10420835
3    20015125
4    10573780
dtype: float64",random1 200x200 (1176911340).bmp,hsl,99.0,0.0,asm2,12733650.8,3,0.0,12733650.8,16760085861423.688,random1,200,200,1176911340
5016,,"0     4645850
1     6383602
2    13338257
3     4587263
4     4487738
dtype: float64",hsl-full-if-99-0-0 132x132 (1315634022).bmp,hsl,0.0,0.0,asm2,6688542.0,3,0.0,6688542.0,14435800068486.5,hsl-full-if-99-0-0,132,132,1315634022
5017,,"0    4615316
1    4647937
2    5066857
3    9874607
4    4666291
dtype: float64",hsl-full-if-99-0-0 132x132 (1315634022).bmp,hsl,99.0,0.0,asm2,5774201.6,3,0.0,5774201.6,5288153627047.797,hsl-full-if-99-0-0,132,132,1315634022
5018,,"0    10350445
1    10391655
2    10782650
3    10499262
4    10304497
dtype: float64",random2 200x200 (1556677371).bmp,hsl,0.0,0.0,asm2,10465701.8,3,0.0,10465701.8,36584123646.703125,random2,200,200,1556677371
5019,,"0    10409947
1    10451673
2    11087634
3    15527409
4    10294478
dtype: float64",random2 200x200 (1556677371).bmp,hsl,99.0,0.0,asm2,11554228.2,3,0.0,11554228.2,5028963454270.6875,random2,200,200,1556677371
5020,,"0    10374759
1    10380718
2    10425769
3    10387532
4    14018564
dtype: float64",random2 200x200 (88885284).bmp,hsl,0.0,0.0,asm2,11117468.4,3,0.0,11117468.4,2630507323273.3125,random2,200,200,88885284
5021,,"0    15479413
1    18729357
2    10395520
3    10377052
4    29871656
dtype: float64",random2 200x200 (88885284).bmp,hsl,99.0,0.0,asm2,16970599.6,3,0.0,16970599.6,64615165750964.31,random2,200,200,88885284
5022,,"0    10477010
1    10552601
2    23585904
3    30320552
4    10457563
dtype: float64",random2 200x200 (1427056614).bmp,hsl,0.0,0.0,asm2,17078726.0,3,0.0,17078726.0,86925520617702.5,random2,200,200,1427056614
5023,,"0    10402630
1    10485643
2    10413961
3    10392764
4    11281153
dtype: float64",random2 200x200 (1427056614).bmp,hsl,99.0,0.0,asm2,10595230.2,3,0.0,10595230.2,148361341003.70312,random2,200,200,1427056614
5024,,"0    8966461
1    8970230
2    8577803
3    7327738
4    7177491
dtype: float64",fixed 168x168 (1653377373).bmp,hsl,0.0,0.0,asm2,8203944.6,3,0.0,8203944.6,782434919152.2969,fixed,168,168,1653377373
5025,,"0    7089312
1    9897945
2    7170180
3    7335387
4    7266913
dtype: float64",fixed 168x168 (1653377373).bmp,hsl,99.0,0.0,asm2,7751947.4,3,0.0,7751947.4,1447906404068.2969,fixed,168,168,1653377373
5026,,"0    17006744
1     5758591
2     5922942
3    13854579
4     5813685
dtype: float64",hsl-full-if-99-0-0 148x148 (1059961393).bmp,hsl,0.0,0.0,asm2,9671308.2,3,0.0,9671308.2,28887308692927.703,hsl-full-if-99-0-0,148,148,1059961393
5027,,"0    5741255
1    5692248
2    6005576
3    5979484
4    5669641
dtype: float64",hsl-full-if-99-0-0 148x148 (1059961393).bmp,hsl,99.0,0.0,asm2,5817640.8,3,0.0,5817640.8,26243736579.703125,hsl-full-if-99-0-0,148,148,1059961393
5028,,"0    10747393
1    10362423
2    11053759
3    10477723
4    10685439
dtype: float64",random2 200x200 (1258505823).bmp,hsl,0.0,0.0,asm2,10665347.4,3,0.0,10665347.4,71241207868.8125,random2,200,200,1258505823
5029,,"0    18197962
1    10377976
2    22345490
3    29423363
4    13887047
dtype: float64",random2 200x200 (1258505823).bmp,hsl,99.0,0.0,asm2,18846367.6,3,0.0,18846367.6,55211409047112.31,random2,200,200,1258505823
5030,,"0    22285522
1    32800102
2    25206440
3    13906248
4    13843907
dtype: float64",hsl-empty-if-0-0-0 240x240 (135497281).bmp,hsl,0.0,0.0,asm2,21608443.8,3,0.0,21608443.8,64567269167462.25,hsl-empty-if-0-0-0,240,240,135497281
5031,,"0    14263681
1    14304830
2    13748749
3    14065736
4    14001997
dtype: float64",hsl-empty-if-0-0-0 240x240 (135497281).bmp,hsl,99.0,0.0,asm2,14076998.6,3,0.0,14076998.6,50064337839.3125,hsl-empty-if-0-0-0,240,240,135497281
5032,,"0    7017722
1    6500631
2    6541072
3    6443473
4    6422408
dtype: float64",hsl-full-if-99-0-0 156x156 (628175011).bmp,hsl,0.0,0.0,asm2,6585061.2,3,0.0,6585061.2,60690539523.703125,hsl-full-if-99-0-0,156,156,628175011
5033,,"0    6372344
1    6387262
2    6298110
3    6820040
4    6350078
dtype: float64",hsl-full-if-99-0-0 156x156 (628175011).bmp,hsl,99.0,0.0,asm2,6445566.8,3,0.0,6445566.8,44963206113.203125,hsl-full-if-99-0-0,156,156,628175011
5034,,"0    2236376
1    2176975
2    2195776
3    2227873
4    2184591
dtype: float64",hsl-full-if-99-0-0 92x92 (294702567).bmp,hsl,0.0,0.0,asm2,2204318.2,3,0.0,2204318.2,698078332.7001953,hsl-full-if-99-0-0,92,92,294702567
5035,,"0    5756428
1    2234816
2    8956201
3    2217075
4    2185272
dtype: float64",hsl-full-if-99-0-0 92x92 (294702567).bmp,hsl,99.0,0.0,asm2,4269958.4,3,0.0,4269958.4,9218128451599.3,hsl-full-if-99-0-0,92,92,294702567
5036,,"0    11286995
1    11232393
2    11267944
3    13300303
4    11252284
dtype: float64",hsl-full-if-99-0-0 208x208 (184803526).bmp,hsl,0.0,0.0,asm2,11667983.8,3,0.0,11667983.8,833048986690.6875,hsl-full-if-99-0-0,208,208,184803526
5037,,"0    12680760
1    11223867
2    11301370
3    11365567
4    19467654
dtype: float64",hsl-full-if-99-0-0 208x208 (184803526).bmp,hsl,99.0,0.0,asm2,13207843.6,3,0.0,13207843.6,12606957793272.312,hsl-full-if-99-0-0,208,208,184803526
5038,,"0    10449225
1    17667661
2    11023901
3    10656462
4    16797760
dtype: float64",random1 200x200 (1760243555).bmp,hsl,0.0,0.0,asm2,13319001.8,3,0.0,13319001.8,12901205050593.688,random1,200,200,1760243555
5039,,"0    10476177
1    10483282
2    10894144
3    10470490
4    13197892
dtype: float64",random1 200x200 (1760243555).bmp,hsl,99.0,0.0,asm2,11104397.0,3,0.0,11104397.0,1402302483827.0,random1,200,200,1760243555
5040,,"0     3639909
1     3060840
2     3045736
3    12662734
4     3030592
dtype: float64",hsl-full-if-99-0-0 108x108 (278722862).bmp,hsl,0.0,0.0,asm2,5087962.2,3,0.0,5087962.2,17996677574413.2,hsl-full-if-99-0-0,108,108,278722862
5041,,"0    3078109
1    3116810
2    3125416
3    3012960
4    3021388
dtype: float64",hsl-full-if-99-0-0 108x108 (278722862).bmp,hsl,99.0,0.0,asm2,3070936.6,3,0.0,3070936.6,2735041770.8007812,hsl-full-if-99-0-0,108,108,278722862
5042,,"0    12208023
1    10462212
2    18273005
3    25791275
4    10546571
dtype: float64",random2 200x200 (13999837).bmp,hsl,0.0,0.0,asm2,15456217.2,3,0.0,15456217.2,43585798136821.19,random2,200,200,13999837
5043,,"0    10945028
1    10856055
2    12609817
3    11164327
4    10544792
dtype: float64",random2 200x200 (13999837).bmp,hsl,99.0,0.0,asm2,11224003.8,3,0.0,11224003.8,649645507854.6875,random2,200,200,13999837
5044,,"0    10637078
1    10610483
2    10509112
3    10715696
4    10763470
dtype: float64",random1 200x200 (950390868).bmp,hsl,0.0,0.0,asm2,10647167.8,3,0.0,10647167.8,9682324612.1875,random1,200,200,950390868
5045,,"0    18873612
1    10702053
2    10265774
3    10526074
4    14806753
dtype: float64",random1 200x200 (950390868).bmp,hsl,99.0,0.0,asm2,13034853.2,3,0.0,13034853.2,14158615672290.688,random1,200,200,950390868
5046,,"0    784630
1    831735
2    796019
3    783522
4    783095
dtype: float64",fixed 56x56 (1102520059).bmp,hsl,0.0,0.0,asm2,795800.2,3,0.0,795800.2,432076848.6999512,fixed,56,56,1102520059
5047,,"0    791706
1    787246
2    786955
3    757510
4    783403
dtype: float64",fixed 56x56 (1102520059).bmp,hsl,99.0,0.0,asm2,781364.0,3,0.0,781364.0,186496251.5,fixed,56,56,1102520059
5048,,"0    6414608
1    6684448
2    6994315
3    6368381
4    6445665
dtype: float64",hsl-empty-if-0-0-0 164x164 (1131176229).bmp,hsl,0.0,0.0,asm2,6581483.4,3,0.0,6581483.4,68184577150.296875,hsl-empty-if-0-0-0,164,164,1131176229
5049,,"0    6449719
1    8179942
2    6430771
3    6211148
4    6401740
dtype: float64",hsl-empty-if-0-0-0 164x164 (1131176229).bmp,hsl,99.0,0.0,asm2,6734664.0,3,0.0,6734664.0,661820124447.5,hsl-empty-if-0-0-0,164,164,1131176229
5050,,"0    19153709
1    26248802
2    12572657
3    12713652
4    12669990
dtype: float64",hsl-full-if-99-0-0 220x220 (1911759956).bmp,hsl,0.0,0.0,asm2,16671762.0,3,0.0,16671762.0,36590807946379.5,hsl-full-if-99-0-0,220,220,1911759956
5051,,"0    12690625
1    20987810
2    13697181
3    20726993
4    12592450
dtype: float64",hsl-full-if-99-0-0 220x220 (1911759956).bmp,hsl,99.0,0.0,asm2,16139011.8,3,0.0,16139011.8,18748106313834.688,hsl-full-if-99-0-0,220,220,1911759956
5052,,"0    22420911
1    31227772
2    23423955
3    23611533
4    23320237
dtype: float64",hsl-full-if-99-0-0 292x292 (939819582).bmp,hsl,0.0,0.0,asm2,24800881.6,3,0.0,24800881.6,13117991414023.75,hsl-full-if-99-0-0,292,292,939819582
5053,,"0    29750971
1    25081960
2    24096598
3    28260261
4    41559069
dtype: float64",hsl-full-if-99-0-0 292x292 (939819582).bmp,hsl,99.0,0.0,asm2,29749771.8,3,0.0,29749771.8,48856246308137.75,hsl-full-if-99-0-0,292,292,939819582
5054,,"0    13219070
1     4129160
2     4134746
3     4159708
4     4140956
dtype: float64",fixed 128x128 (1801979802).bmp,hsl,0.0,0.0,asm2,5956728.0,3,0.0,5956728.0,16481885841074.0,fixed,128,128,1801979802
5055,,"0    4108198
1    4182171
2    4155334
3    4171424
4    4113128
dtype: float64",fixed 128x128 (1801979802).bmp,hsl,99.0,0.0,asm2,4146051.0,3,0.0,4146051.0,1137847789.0,fixed,128,128,1801979802
5056,,"0    1045464
1    1055850
2    1055695
3    1054754
4    1103914
dtype: float64",hsl-full-if-99-0-0 64x64 (1967513926).bmp,hsl,0.0,0.0,asm2,1063135.4,3,0.0,1063135.4,538464266.8000488,hsl-full-if-99-0-0,64,64,1967513926
5057,,"0    1056894
1    1058311
2    1055353
3    1054980
4    1061754
dtype: float64",hsl-full-if-99-0-0 64x64 (1967513926).bmp,hsl,99.0,0.0,asm2,1057458.4,3,0.0,1057458.4,7518207.300048828,hsl-full-if-99-0-0,64,64,1967513926
5058,,"0    10699706
1    10970382
2    36972353
3    24935762
4    18230708
dtype: float64",random1 200x200 (2112255763).bmp,hsl,0.0,0.0,asm2,20361782.2,3,0.0,20361782.2,120731986242423.25,random1,200,200,2112255763
5059,,"0    10507814
1    10451197
2    10953416
3    10457186
4    10403872
dtype: float64",random1 200x200 (2112255763).bmp,hsl,99.0,0.0,asm2,10554697.0,3,0.0,10554697.0,51035920599.0,random1,200,200,2112255763
5060,,"0    14244855
1    14738847
2    14295159
3    14336112
4    16409293
dtype: float64",fixed 236x236 (982906996).bmp,hsl,0.0,0.0,asm2,14804853.2,3,0.0,14804853.2,842922091089.1875,fixed,236,236,982906996
5061,,"0    14028097
1    15142191
2    14608747
3    13954507
4    15472028
dtype: float64",fixed 236x236 (982906996).bmp,hsl,99.0,0.0,asm2,14641114.0,3,0.0,14641114.0,447440718188.0,fixed,236,236,982906996
5062,,"0     6136
1     7010
2     7213
3    10425
4     6499
dtype: float64",hsl-full-if-99-0-0 4x4 (1804289383).bmp,hsl,0.0,0.0,asm2,7456.6,3,0.0,7456.6,2932793.299999997,hsl-full-if-99-0-0,4,4,1804289383
5063,,"0    7760
1    6320
2    6710
3    7051
4    7589
dtype: float64",hsl-full-if-99-0-0 4x4 (1804289383).bmp,hsl,99.0,0.0,asm2,7086.0,3,0.0,7086.0,359160.5,hsl-full-if-99-0-0,4,4,1804289383
5064,,"0    11212752
1    10569334
2    12767731
3    19600830
4    10448807
dtype: float64",random2 200x200 (279861221).bmp,hsl,0.0,0.0,asm2,12919890.8,3,0.0,12919890.8,14800949124486.688,random2,200,200,279861221
5065,,"0    19547077
1    10410765
2    11084912
3    10861411
4    10592104
dtype: float64",random2 200x200 (279861221).bmp,hsl,99.0,0.0,asm2,12499253.8,3,0.0,12499253.8,15588427362640.688,random2,200,200,279861221
5066,,"0    10852780
1    10384640
2    10406485
3    14078969
4    18130327
dtype: float64",random2 200x200 (211996288).bmp,hsl,0.0,0.0,asm2,12770640.2,3,0.0,12770640.2,11349595338458.688,random2,200,200,211996288
5067,,"0    10446696
1    11281988
2    10427347
3    10733883
4    10431370
dtype: float64",random2 200x200 (211996288).bmp,hsl,99.0,0.0,asm2,10664256.8,3,0.0,10664256.8,136033714956.6875,random2,200,200,211996288
5068,,"0    248540
1    248716
2    257361
3    248320
4    258552
dtype: float64",fixed 32x32 (1649760492).bmp,hsl,0.0,0.0,asm2,252297.8,3,0.0,252297.8,26881064.19999695,fixed,32,32,1649760492
5069,,"0    256305
1    257532
2    257767
3    295870
4    257575
dtype: float64",fixed 32x32 (1649760492).bmp,hsl,99.0,0.0,asm2,265009.8,3,0.0,265009.8,297944345.69999695,fixed,32,32,1649760492
5070,,"0    46799464
1    38534730
2    39966310
3    38712213
4    48598594
dtype: float64",hsl-empty-if-0-0-0 400x400 (1956297539).bmp,hsl,0.0,0.0,asm2,42522262.2,3,0.0,42522262.2,23041510745689.0,hsl-empty-if-0-0-0,400,400,1956297539
5071,,"0    38660655
1    40250546
2    41911861
3    38649008
4    38504782
dtype: float64",hsl-empty-if-0-0-0 400x400 (1956297539).bmp,hsl,99.0,0.0,asm2,39595370.4,3,0.0,39595370.4,2188515374017.25,hsl-empty-if-0-0-0,400,400,1956297539
5072,,"0    242675
1    242187
2    243328
3    242272
4    262697
dtype: float64",hsl-empty-if-0-0-0 32x32 (1649760492).bmp,hsl,0.0,0.0,asm2,246631.8,3,0.0,246631.8,80856528.69999695,hsl-empty-if-0-0-0,32,32,1649760492
5073,,"0    234603
1    235186
2    242513
3    243771
4    242208
dtype: float64",hsl-empty-if-0-0-0 32x32 (1649760492).bmp,hsl,99.0,0.0,asm2,239656.2,3,0.0,239656.2,19280521.69999695,hsl-empty-if-0-0-0,32,32,1649760492
5074,,"0    15860954
1    10642277
2    10351324
3    10519558
4    10362069
dtype: float64",random1 200x200 (498777856).bmp,hsl,0.0,0.0,asm2,11547236.4,3,0.0,11547236.4,5829515544130.3125,random1,200,200,498777856
5075,,"0    10287910
1    10397471
2    10677067
3    11784373
4    10427435
dtype: float64",random1 200x200 (498777856).bmp,hsl,99.0,0.0,asm2,10714851.2,3,0.0,10714851.2,377730394519.1875,random1,200,200,498777856
5076,,"0    198375
1    197804
2    197084
3    198610
4    199557
dtype: float64",fixed 28x28 (719885386).bmp,hsl,0.0,0.0,asm2,198286.0,3,0.0,198286.0,851366.5,fixed,28,28,719885386
5077,,"0    7066992
1     199459
2     197050
3     197056
4     197704
dtype: float64",fixed 28x28 (719885386).bmp,hsl,99.0,0.0,asm2,1571652.2,3,0.0,1571652.2,9437113318293.2,fixed,28,28,719885386
5078,,"0    4176397
1    4200143
2    4140016
3    4158774
4    4143978
dtype: float64",hsl-empty-if-0-0-0 132x132 (1315634022).bmp,hsl,0.0,0.0,asm2,4163861.6,3,0.0,4163861.6,615832525.3007812,hsl-empty-if-0-0-0,132,132,1315634022
5079,,"0    10956884
1    10596882
2    10384021
3     8576001
4     4159409
dtype: float64",hsl-empty-if-0-0-0 132x132 (1315634022).bmp,hsl,99.0,0.0,asm2,8934639.4,3,0.0,8934639.4,7971169395235.297,hsl-empty-if-0-0-0,132,132,1315634022
5080,,"0    29019308
1    28697809
2    27957093
3    28132615
4    39631547
dtype: float64",hsl-full-if-99-0-0 328x328 (356426808).bmp,hsl,0.0,0.0,asm2,30687674.4,3,0.0,30687674.4,25180067789837.75,hsl-full-if-99-0-0,328,328,356426808
5081,,"0    33138427
1    27929824
2    28372554
3    28109192
4    27951708
dtype: float64",hsl-full-if-99-0-0 328x328 (356426808).bmp,hsl,99.0,0.0,asm2,29100341.0,3,0.0,29100341.0,5126914154236.0,hsl-full-if-99-0-0,328,328,356426808
5082,,"0    34365124
1    33133605
2    38769198
3    43328184
4    33380472
dtype: float64",hsl-empty-if-0-0-0 372x372 (1411549676).bmp,hsl,0.0,0.0,asm2,36595316.6,3,0.0,36595316.6,19337423951016.75,hsl-empty-if-0-0-0,372,372,1411549676
5083,,"0    43002718
1    38554428
2    34059905
3    37155749
4    38086032
dtype: float64",hsl-empty-if-0-0-0 372x372 (1411549676).bmp,hsl,99.0,0.0,asm2,38171766.4,3,0.0,38171766.4,10357892294728.25,hsl-empty-if-0-0-0,372,372,1411549676
5084,,"0    11943299
1    10622671
2    10398271
3    10408325
4    10439252
dtype: float64",random1 200x200 (760313750).bmp,hsl,0.0,0.0,asm2,10762363.6,3,0.0,10762363.6,444107574796.8125,random1,200,200,760313750
5085,,"0    10358771
1    10364567
2    10860232
3    16184492
4    10414288
dtype: float64",random1 200x200 (760313750).bmp,hsl,99.0,0.0,asm2,11636470.0,3,0.0,11636470.0,6507757590565.5,random1,200,200,760313750
5086,,"0    10424490
1    18369403
2    10988823
3    11010336
4    10445610
dtype: float64",random1 200x200 (184803526).bmp,hsl,0.0,0.0,asm2,12247732.4,3,0.0,12247732.4,11790677914196.312,random1,200,200,184803526
5087,,"0    10455701
1    17180714
2    10638263
3    21291715
4    10527727
dtype: float64",random1 200x200 (184803526).bmp,hsl,99.0,0.0,asm2,14018824.0,3,0.0,14018824.0,24801072080310.0,random1,200,200,184803526
5088,,"0     809695
1    1081001
2     810306
3     807439
4     810608
dtype: float64",hsl-full-if-99-0-0 56x56 (1102520059).bmp,hsl,0.0,0.0,asm2,863809.8,3,0.0,863809.8,14742796041.699951,hsl-full-if-99-0-0,56,56,1102520059
5089,,"0    808242
1    781959
2    807980
3    807137
4    807232
dtype: float64",hsl-full-if-99-0-0 56x56 (1102520059).bmp,hsl,99.0,0.0,asm2,802510.0,3,0.0,802510.0,132206684.5,hsl-full-if-99-0-0,56,56,1102520059
5090,,"0    16576522
1    15612025
2    15865476
3    15542257
4    17269454
dtype: float64",hsl-empty-if-0-0-0 256x256 (1827336327).bmp,hsl,0.0,0.0,asm2,16173146.8,3,0.0,16173146.8,543035491024.6875,hsl-empty-if-0-0-0,256,256,1827336327
5091,,"0    15942521
1    16051789
2    15550679
3    17754605
4    28124005
dtype: float64",hsl-empty-if-0-0-0 256x256 (1827336327).bmp,hsl,99.0,0.0,asm2,18684719.8,3,0.0,18684719.8,28559852305123.188,hsl-empty-if-0-0-0,256,256,1827336327
5092,,"0    44362092
1    58014220
2    46309798
3    36769236
4    39439200
dtype: float64",hsl-full-if-99-0-0 372x372 (1411549676).bmp,hsl,0.0,0.0,asm2,44978909.2,3,0.0,44978909.2,67539542045035.5,hsl-full-if-99-0-0,372,372,1411549676
5093,,"0    38057910
1    56357555
2    50210588
3    49182071
4    43127313
dtype: float64",hsl-full-if-99-0-0 372x372 (1411549676).bmp,hsl,99.0,0.0,asm2,47387087.4,3,0.0,47387087.4,49210659906171.5,hsl-full-if-99-0-0,372,372,1411549676
5094,,"0    10654929
1    16804771
2    14888658
3    10768890
4    10864999
dtype: float64",random2 200x200 (369554448).bmp,hsl,0.0,0.0,asm2,12796449.4,3,0.0,12796449.4,8217896566686.3125,random2,200,200,369554448
5095,,"0    13887047
1    10447232
2    10913722
3    10868056
4    10664086
dtype: float64",random2 200x200 (369554448).bmp,hsl,99.0,0.0,asm2,11356028.6,3,0.0,11356028.6,2036125587439.8125,random2,200,200,369554448
5096,,"0    28023940
1    10618965
2    10714040
3    10482532
4    11184884
dtype: float64",random2 200x200 (204557828).bmp,hsl,0.0,0.0,asm2,14204872.2,3,0.0,14204872.2,59746855012310.19,random2,200,200,204557828
5097,,"0    11069282
1    10749517
2    14042495
3    10720616
4    12145100
dtype: float64",random2 200x200 (204557828).bmp,hsl,99.0,0.0,asm2,11745402.0,3,0.0,11745402.0,1983876568818.5,random2,200,200,204557828
5098,,"0    21678607
1    22130816
2    22327902
3    25411022
4    30589514
dtype: float64",hsl-full-if-99-0-0 288x288 (84353895).bmp,hsl,0.0,0.0,asm2,24427572.2,3,0.0,24427572.2,14044303479381.25,hsl-full-if-99-0-0,288,288,84353895
5099,,"0    22473670
1    22309407
2    21520164
3    26256733
4    47410606
dtype: float64",hsl-full-if-99-0-0 288x288 (84353895).bmp,hsl,99.0,0.0,asm2,27994116.0,3,0.0,27994116.0,121180469640172.5,hsl-full-if-99-0-0,288,288,84353895
5100,,"0    4114664
1    4066752
2    4035084
3    4473379
4    4093852
dtype: float64",hsl-empty-if-0-0-0 124x124 (1101513929).bmp,hsl,0.0,0.0,asm2,4156746.2,3,0.0,4156746.2,32220892232.19922,hsl-empty-if-0-0-0,124,124,1101513929
5101,,"0     4201148
1     4080544
2     4051476
3     5497660
4    14433764
dtype: float64",hsl-empty-if-0-0-0 124x124 (1101513929).bmp,hsl,99.0,0.0,asm2,6452918.4,3,0.0,6452918.4,20267992732604.797,hsl-empty-if-0-0-0,124,124,1101513929
5102,,"0    11556100
1    12832592
2    11569688
3    11807305
4    11995722
dtype: float64",random2 200x200 (468736315).bmp,hsl,0.0,0.0,asm2,11952281.4,3,0.0,11952281.4,275297351546.8125,random2,200,200,468736315
5103,,"0    11871900
1    11147587
2    11644775
3    12766932
4    11623456
dtype: float64",random2 200x200 (468736315).bmp,hsl,99.0,0.0,asm2,11810930.0,3,0.0,11810930.0,355108771313.5,random2,200,200,468736315
5104,,"0    21782324
1    11822656
2    11797544
3    11550056
4    20567628
dtype: float64",random1 200x200 (1876855542).bmp,hsl,0.0,0.0,asm2,15504041.6,3,0.0,15504041.6,26995365911028.812,random1,200,200,1876855542
5105,,"0    11292230
1    19991304
2    11547412
3    11599856
4    19221248
dtype: float64",random1 200x200 (1876855542).bmp,hsl,99.0,0.0,asm2,14730410.0,3,0.0,14730410.0,19899389487200.0,random1,200,200,1876855542
5106,,"0    40712564
1    40402388
2    40058020
3    43054973
4    44163120
dtype: float64",hsl-empty-if-0-0-0 388x388 (855636226).bmp,hsl,0.0,0.0,asm2,41678213.0,3,0.0,41678213.0,3313865918831.0,hsl-empty-if-0-0-0,388,388,855636226
5107,,"0    54256936
1    40018209
2    46451212
3    39950574
4    50705276
dtype: float64",hsl-empty-if-0-0-0 388x388 (855636226).bmp,hsl,99.0,0.0,asm2,46276441.4,3,0.0,46276441.4,40628871468050.5,hsl-empty-if-0-0-0,388,388,855636226
5108,,"0     360936
1     364408
2     347880
3    1951932
4     360768
dtype: float64",fixed 36x36 (596516649).bmp,hsl,0.0,0.0,asm2,677184.8,3,0.0,677184.8,507846074163.19995,fixed,36,36,596516649
5109,,"0    362116
1    360956
2    360620
3    360180
4    360304
dtype: float64",fixed 36x36 (596516649).bmp,hsl,99.0,0.0,asm2,360835.2,3,0.0,360835.2,603203.200012207,fixed,36,36,596516649
5110,,"0    759224
1    751204
2    780184
3    755092
4    752072
dtype: float64",fixed 52x52 (783368690).bmp,hsl,0.0,0.0,asm2,759555.2,3,0.0,759555.2,142829515.19995117,fixed,52,52,783368690
5111,,"0    979102
1    749752
2    749248
3    772564
4    761488
dtype: float64",fixed 52x52 (783368690).bmp,hsl,99.0,0.0,asm2,802430.8,3,0.0,802430.8,9846129427.199951,fixed,52,52,783368690
5112,,"0    11850480
1    12070550
2    11816568
3    14806744
4    11895144
dtype: float64",random2 200x200 (2124251098).bmp,hsl,0.0,0.0,asm2,12487897.2,3,0.0,12487897.2,1689892276239.1875,random2,200,200,2124251098
5113,,"0    13874924
1    12878580
2    18558876
3    11855048
4    11609916
dtype: float64",random2 200x200 (2124251098).bmp,hsl,99.0,0.0,asm2,13755468.8,3,0.0,13755468.8,8017730069011.1875,random2,200,200,2124251098
5114,,"0    12619248
1    11128112
2    13297256
3    12620504
4    12980404
dtype: float64",random2 200x200 (1904101559).bmp,hsl,0.0,0.0,asm2,12529104.8,3,0.0,12529104.8,693246917475.1875,random2,200,200,1904101559
5115,,"0    11551984
1    12019278
2    11473819
3    12088220
4    19408132
dtype: float64",random2 200x200 (1904101559).bmp,hsl,99.0,0.0,asm2,13308286.6,3,0.0,13308286.6,11702022445356.812,random2,200,200,1904101559
